Project,Document Name,Hoarder Flag,Similarity,Call,Response
002,002_015.txt,1,0.544304370880127,"okay, clutter...problems.","i mean, it's both, i see them as two separate but similar issues."
002,002_015.txt,1,0.4837168753147125,"all right, perfect. the next part is more of a conversation, so i'll just ask you questions for you to answer. feel free to ask questions if you need clarification, and if any questions make you at all uncomfortable, let me know, you do not need to answer them, okay?",mm-hmm AFFIRMATIVE.
002,002_015.txt,1,0.5689512491226196,"okay, so can you can you please describe your clutter problems? how long has this been going on?","probably since i was a kid, i've always been... i'd always just start with probably procrastination. i probably have, every once a year, or once every six months, i do one major cleaning weekend, whatever, and get it all nice and neat. that lasts for about a week, and then just its gets all messed up again. but when i was in high school, i got into a car accident and my back got injured, and so i have a lot of back pain. it makes it hard for me to do household chores, and things like that."
002,002_015.txt,1,0.3821766674518585,"for sure, i'm sorry about that.","part of it is just health reasons, and then i also have some depression, so some of it's mood. because i do have some pain management stuff. some things are managed but, other things are just mood, so i say it's half and half."
002,002_015.txt,1,0.37380072474479675,"okay, all right, thank you. for the next question i was going to ask, how severe would you say that this behavior is now? do you believe that your behavior is a problem?","i mean, i'm mostly functional, i work full-time. i don't really have a social life, but that's related to my health and stuff, but it is still a problem."
002,002_015.txt,1,0.508069634437561,"okay, have you ever sought to change this behavior? have you gone to a professional to help for this behavior or no?",no.
002,002_015.txt,1,0.38469865918159485,could you tell me why?,"i never really thought about it being so much of mental thing before, it's just a laziness thing."
002,002_015.txt,1,0.49927324056625366,"okay, i understand. all right, how do your family and friends feel about this behavior? have you ever had conflicts with people close to you about the behavior?","yeah, lots of things, arguments with parents, and things like that. they sometimes spent the long weekends helping me with getting it back together, and then only to have me get it all messed up again."
002,002_016.txt,1,0.5374048948287964,"okay, all right. next question, please describe where you live now, do you live alone?","right now i'm living with my parents, because i didn't have a job for a few years and my health went down hill. but i'm working again, but my health's still a mess, and my current job doesn't pay as much, so i'm waiting to get to where i can earn enough to move out on my own again."
002,002_016.txt,1,0.6593554615974426,"okay, and are there parts of your home that you consider cluttered? what makes them cluttered?","my room is a disaster area, the rest of the house is... my parents control it, so when i was living by myself the whole place was cluttered."
002,002_016.txt,1,0.5897178053855896,are there parts of your room that you don't use because of the clutter?,"well, i mean, instead of putting my laundry away, i just put a basket on the floor, and i use it. then i put the dirty stuff in my laundry bag, and keep the clean stuff in the laundry basket when i could just put it in the dresser, and so that's an example. i have a bunch of cables and things from things that are plugged in, the cables could be organized better. a lot of different boxes and things that need to be cleaned out and put in the closet, a lot of papers and files. i have a hard time with filing things, so i always have papers everywhere."
002,002_016.txt,1,0.5397645235061646,"okay, all right, perfect, thank you. let me see, next question, when you think of your possessions, what makes them valuable? how do you determine if an object has value or not?","for me if it's anything that... i collect books and things that are like, and anything relating to star wars, or whatever. but also, i'll save anything that i've ever written, like all my school stuff, so those i all value. because of my health, i've been learning to that i have to save all my medical records. i've got lots of dvds, blu-ray discs CROSSTALK."
002,002_016.txt,1,0.5896934270858765,what would be trash for you? what do you think?,let's see...
002,002_016.txt,1,0.5175319314002991,how do you know it's time to throw something away?,"well, for me, if its wrappers or if its... i'm trying to think of the word. when i recycle, i recycle junk mail, i recycle boxes."
002,002_016.txt,1,0.5223754048347473,would you say that recyclables are something...,i throw food away.
002,002_016.txt,1,0.6092765927314758,"throw food away, okay.","i eat food but i don't waste food, but i mean scraps or whatever. i don't really have a garbage bin in my room, i have a recycling bin in my room, because our garbage bin we have is in the kitchen."
002,002_016.txt,1,0.5191527605056763,what is the most precious item in your house for you?,"i mean, my laptop cost me a lot, i do a lot of work on that. my dog is, when it comes to living things. a lot of my stuff is boxed up in the garage right now, because when i moved in with my parents, i just put all of my stuff in storage. i don't really have access to too much of my stuff."
002,002_017.txt,1,0.5529537200927734,"if you did to choose between any of your items, how would you choose a certain item over another one?",probably how much time i use it.
002,002_017.txt,1,0.5707711577415466,"okay, time.","electronics are first, and then..."
002,002_017.txt,1,0.3449862003326416,"would you say expensive items are more of a priority in that sense, or is it just time?","yeah, i mean because i use my ipad and my laptop every day, my phone. i've been moving from hard copy books to kindle books because of my hands. its just easier to hold a kindle than it is to hold onto books, it's a problem to hold books all the time. a lot of my movies are now digital copies."
002,002_017.txt,1,0.44127357006073,does your behavior upset you in any way?,"yeah, i mean, i try to avoid looking at the floor. because i don't care for the disorganization, but i also don't care enough to do anything about it."
002,002_017.txt,1,0.5162979364395142,"okay, so would you be upset if you had to get rid of some of your items?","yeah, i mean, i wouldn't want to have to like the idea of it doesn't feel too... if i had to rent a storage unit and if i couldn't afford it, that would upset me. i got real lucky when i had to move in and my parents had a little portion of the garage to fit all my stuff, even though they can't stand it."
